index,age,begin_month,car,career,cluster,days_income,days_unemployed,edu_type,email,family_size,family_type,gender,house_type,income_per,income_total,income_type,month_birth,month_unemployed,occyp_type,phone,reality,week_birth,week_unemployed,work_phone,credit
174,29,15.0,1,2,2,19.07587961000424,9715,1,2,2.0,1,1,2,112500.0,225000.0,1,10.0,11.0,4,1,2,0.0,3.0,1,2.0
175,29,2.0,1,3,31,9.31214303451701,9329,2,1,2.0,1,2,2,56250.0,112500.0,2,8.0,10.0,7,1,2,1.0,0.0,1,1.0
176,49,26.0,2,27,10,11.291536724378965,7983,1,1,2.0,1,1,2,157500.0,315000.0,3,10.0,2.0,3,1,1,2.0,0.0,2,2.0
177,32,22.0,1,3,33,11.931818181818182,10370,1,1,1.0,4,1,5,157500.0,157500.0,1,8.0,9.0,1,1,1,3.0,1.0,1,1.0
178,55,12.0,1,0,16,6.210567823343848,20288,2,1,2.0,1,2,2,63000.0,126000.0,4,4.0,4.0,10,1,1,2.0,2.0,1,2.0
179,46,19.0,2,5,10,16.564997896508203,14964,2,1,2.0,1,2,5,157500.0,315000.0,1,2.0,6.0,7,1,2,3.0,1.0,1,2.0
180,56,58.0,2,13,12,28.1195079086116,15977,1,1,1.0,3,1,2,720000.0,720000.0,1,9.0,4.0,3,2,2,2.0,2.0,2,2.0
181,56,5.0,1,0,9,4.344048653344918,20718,2,1,2.0,1,1,2,45000.0,90000.0,4,6.0,6.0,10,1,2,3.0,3.0,1,0.0
182,28,12.0,1,2,35,6.0042697028998395,9320,1,1,4.0,1,1,2,16875.0,67500.0,2,6.0,10.0,1,1,2,0.0,3.0,2,0.0
183,62,42.0,1,0,5,6.889462403219457,22861,2,1,2.0,1,1,2,78750.0,157500.0,4,6.0,6.0,10,2,2,1.0,1.0,1,1.0
184,41,46.0,2,2,2,13.986448685273823,14097,2,2,2.0,1,2,6,112500.0,225000.0,2,11.0,1.0,7,1,1,0.0,1.0,1,2.0
185,46,49.0,1,6,33,9.458749343142406,14576,4,1,1.0,5,1,2,180000.0,180000.0,2,8.0,5.0,13,2,2,0.0,2.0,2,2.0
186,50,10.0,2,4,2,10.6205133248107,16720,1,1,2.0,1,1,2,108000.0,216000.0,2,5.0,5.0,16,1,2,3.0,0.0,1,2.0
187,37,4.0,2,11,32,8.716586418728209,9591,2,1,3.0,1,1,2,52500.0,157500.0,1,5.0,7.0,2,1,2,3.0,2.0,1,1.0
188,54,26.0,1,0,19,5.617416487741549,20027,2,1,1.0,5,1,2,112500.0,112500.0,4,7.0,7.0,10,1,1,1.0,1.0,1,0.0
189,45,44.0,1,12,31,5.319903532415945,11999,2,1,2.0,1,1,2,56250.0,112500.0,2,0.0,3.0,1,1,2,3.0,2.0,1,2.0
190,63,13.0,1,0,19,3.8689708537529017,23262,2,1,1.0,4,1,2,90000.0,90000.0,4,7.0,7.0,10,2,2,3.0,3.0,1,0.0
191,58,28.0,1,0,31,5.701548568747067,21310,2,1,2.0,1,1,2,60750.0,121500.0,4,2.0,2.0,10,1,1,0.0,0.0,1,2.0
192,36,14.0,1,4,16,9.044014202451933,11671,1,1,2.0,1,1,2,67500.0,135000.0,2,11.0,5.0,2,1,2,3.0,3.0,1,2.0
193,44,22.0,2,7,30,10.77242259814874,13650,2,1,2.0,1,2,2,101250.0,202500.0,1,0.0,11.0,12,1,1,1.0,2.0,1,0.0
194,34,19.0,2,4,15,17.830609212481427,10833,1,1,3.0,1,2,2,84000.0,252000.0,3,8.0,1.0,5,2,1,3.0,3.0,2,1.0
195,30,5.0,1,1,30,17.55831093384202,10429,2,1,2.0,2,1,2,101250.0,202500.0,2,6.0,11.0,2,1,2,0.0,1.0,1,2.0
196,27,36.0,2,6,30,16.62834619806208,7600,2,1,2.0,1,2,2,101250.0,202500.0,2,5.0,1.0,3,1,2,0.0,1.0,1,2.0
197,31,49.0,1,6,1,25.571814178150305,8970,2,1,3.0,2,2,2,120000.0,360000.0,2,0.0,11.0,4,1,2,2.0,1.0,1,2.0
198,35,26.0,1,14,26,12.181257105733312,7683,2,1,4.0,1,1,2,56250.0,225000.0,3,3.0,4.0,8,1,2,0.0,1.0,2,1.0
199,43,11.0,1,1,1,21.85792349726776,15154,2,1,4.0,1,1,2,90000.0,360000.0,2,11.0,1.0,4,2,2,2.0,0.0,1,2.0
200,40,3.0,2,5,30,12.199530092174227,12693,1,1,2.0,1,2,2,101250.0,202500.0,2,8.0,3.0,3,1,2,0.0,1.0,1,1.0
201,33,10.0,2,10,2,14.02830600411497,8605,1,1,2.0,1,1,2,112500.0,225000.0,2,2.0,10.0,6,1,2,0.0,1.0,1,1.0
202,38,8.0,1,12,16,7.2455989695148135,9738,1,1,2.0,1,1,2,67500.0,135000.0,2,4.0,0.0,6,1,1,2.0,3.0,2,1.0
203,31,41.0,2,11,17,23.012017386857583,7582,2,1,2.0,1,2,2,180000.0,360000.0,1,3.0,0.0,2,2,2,3.0,3.0,1,2.0
204,47,46.0,1,3,17,20.71935431450084,16047,2,1,2.0,1,2,1,191250.0,382500.0,2,11.0,6.0,3,2,1,0.0,0.0,2,1.0
205,46,28.0,1,1,33,9.709840440633695,16265,2,1,1.0,4,1,5,171000.0,171000.0,2,0.0,2.0,2,1,2,3.0,3.0,1,2.0
206,31,48.0,1,7,10,20.729978738483346,8620,2,1,2.0,1,2,2,146250.0,292500.0,3,6.0,11.0,6,2,1,3.0,3.0,2,1.0
207,39,6.0,2,3,11,9.14169629253428,13062,2,1,1.0,5,1,2,144000.0,144000.0,2,0.0,3.0,17,1,1,2.0,2.0,1,2.0
208,31,3.0,1,7,0,7.853403141361256,8883,1,2,4.0,1,1,2,28125.0,112500.0,3,2.0,8.0,6,1,1,1.0,1.0,1,0.0
209,58,18.0,1,0,9,3.7880559322826546,21383,2,1,2.0,1,1,2,40500.0,81000.0,4,4.0,4.0,10,2,2,2.0,2.0,1,2.0
210,40,0.0,2,4,2,13.646288209606986,13144,1,1,2.0,3,1,2,112500.0,225000.0,2,1.0,6.0,6,1,2,0.0,1.0,1,1.0
211,48,52.0,1,6,4,15.64673157162726,15372,1,1,1.0,3,1,2,315000.0,315000.0,1,3.0,8.0,9,2,2,0.0,0.0,2,2.0
212,41,3.0,2,0,18,27.689617203186735,14731,1,1,3.0,1,2,2,142500.0,427500.0,2,10.0,11.0,3,1,2,3.0,0.0,1,1.0
213,33,13.0,1,5,9,5.5657643649727895,10059,2,1,2.0,1,1,3,39375.0,78750.0,2,7.0,11.0,12,1,1,1.0,1.0,2,2.0
214,65,30.0,1,0,9,2.8030397408745484,24081,1,1,1.0,5,1,2,67500.0,67500.0,4,10.0,10.0,10,1,1,0.0,0.0,1,0.0
215,60,13.0,1,5,31,5.05050505050505,20035,2,1,2.0,1,1,2,60750.0,121500.0,2,2.0,7.0,2,1,2,1.0,2.0,1,2.0
216,46,42.0,1,20,11,5.948446794448117,9588,2,1,1.0,4,1,2,144000.0,144000.0,2,11.0,7.0,6,2,1,2.0,1.0,2,2.0
217,61,45.0,1,0,16,6.058430193420993,22283,2,1,2.0,1,1,2,67500.0,135000.0,4,10.0,10.0,10,1,2,3.0,3.0,1,1.0
218,58,41.0,1,0,9,4.3926927904058015,21513,2,1,2.0,1,1,2,47250.0,94500.0,4,9.0,9.0,10,2,1,1.0,1.0,1,0.0
219,40,12.0,2,7,29,32.16123499142367,11818,1,1,2.0,1,1,2,281250.0,562500.0,2,8.0,9.0,3,1,1,1.0,0.0,2,0.0
220,60,32.0,1,0,19,4.0923972353583125,21992,2,1,1.0,4,1,2,90000.0,90000.0,4,1.0,1.0,10,1,2,1.0,1.0,1,1.0
221,38,43.0,1,5,35,4.472605292582929,12248,1,2,3.0,1,1,2,24000.0,72000.0,1,4.0,0.0,9,1,1,0.0,1.0,1,2.0
222,46,11.0,1,5,16,7.65590940507204,15149,2,1,2.0,2,2,2,72000.0,144000.0,2,1.0,0.0,12,1,2,1.0,0.0,1,2.0
223,58,17.0,2,3,30,9.038564542046064,20148,2,1,2.0,1,1,1,101250.0,202500.0,1,1.0,11.0,9,2,1,3.0,2.0,1,2.0
224,48,28.0,1,15,24,11.555745773592982,11781,1,1,2.0,1,1,2,135000.0,270000.0,2,9.0,8.0,3,2,1,2.0,3.0,2,2.0
225,31,12.0,2,12,20,11.257739696041028,7007,2,1,3.0,1,2,2,60000.0,180000.0,2,11.0,5.0,1,1,1,2.0,1.0,1,1.0
226,34,50.0,2,3,27,22.58388299397763,11294,1,1,4.0,1,1,3,78750.0,315000.0,1,0.0,4.0,3,1,2,3.0,1.0,1,2.0
227,53,49.0,2,8,23,7.890929814563149,16319,2,1,2.0,1,2,2,90000.0,180000.0,2,4.0,3.0,1,1,2,3.0,3.0,1,1.0
228,27,7.0,1,3,4,26.09044688252609,8769,1,1,1.0,4,2,5,292500.0,292500.0,1,9.0,4.0,4,2,2,3.0,0.0,1,0.0
229,58,51.0,1,0,9,4.217432052483599,21340,1,1,2.0,1,1,2,45000.0,90000.0,4,3.0,3.0,10,1,2,0.0,0.0,1,2.0
230,48,37.0,1,30,31,3.590134933573832,6705,2,1,2.0,1,1,2,51750.0,103500.0,2,4.0,7.0,8,1,1,2.0,1.0,2,2.0
231,62,19.0,2,0,35,2.9361868719822524,22989,2,1,2.0,1,1,2,33750.0,67500.0,4,10.0,10.0,10,2,1,0.0,0.0,1,2.0
232,30,17.0,2,1,2,19.465351674020244,10575,1,1,2.0,2,1,2,112500.0,225000.0,2,8.0,4.0,4,1,2,1.0,2.0,1,0.0
233,44,27.0,2,21,31,4.735845085245211,8397,2,1,2.0,1,2,2,56250.0,112500.0,2,7.0,3.0,1,1,2,0.0,3.0,1,1.0
234,50,59.0,2,2,8,23.387557819240165,17395,2,2,2.0,1,2,2,225000.0,450000.0,1,10.0,3.0,7,2,2,0.0,1.0,1,1.0
235,43,11.0,1,1,24,15.095145157355452,15594,1,1,2.0,2,2,2,123750.0,247500.0,1,5.0,3.0,6,1,2,1.0,3.0,1,1.0
236,47,20.0,2,3,24,13.181721346399659,16134,2,1,2.0,1,2,2,123750.0,247500.0,1,5.0,9.0,7,1,1,1.0,0.0,1,1.0
237,38,27.0,1,18,31,5.391804457225018,7567,2,1,2.0,1,1,2,56250.0,112500.0,3,5.0,0.0,1,2,1,2.0,1.0,2,2.0
238,42,29.0,1,0,2,14.24772036474164,15476,2,1,2.0,1,2,2,112500.0,225000.0,2,5.0,11.0,2,1,1,1.0,2.0,2,2.0
239,38,37.0,2,0,24,19.024802705749718,13912,1,2,2.0,3,1,2,135000.0,270000.0,2,0.0,7.0,4,2,2,3.0,3.0,1,2.0
240,32,3.0,2,11,17,23.707698029007066,7786,1,1,2.0,1,2,6,191250.0,382500.0,3,2.0,7.0,1,1,1,0.0,0.0,1,1.0
241,34,18.0,1,8,20,12.780863418328705,9562,2,1,4.0,1,2,2,50625.0,202500.0,2,3.0,6.0,2,2,1,2.0,2.0,1,1.0
242,37,6.0,1,3,20,11.885895404120443,12438,2,1,4.0,1,1,2,45000.0,180000.0,1,3.0,6.0,9,1,1,2.0,0.0,2,2.0
243,43,13.0,1,2,19,6.750675067506751,15141,2,1,1.0,4,1,2,112500.0,112500.0,1,2.0,0.0,4,1,2,3.0,3.0,1,2.0
244,48,1.0,1,14,31,4.282933160285529,12637,2,1,2.0,4,2,2,49500.0,99000.0,2,7.0,1.0,2,1,1,1.0,1.0,1,1.0
245,37,23.0,2,9,32,9.161770693967775,10431,2,1,3.0,1,1,2,52500.0,157500.0,3,4.0,11.0,2,1,2,1.0,2.0,1,0.0
246,55,43.0,2,20,30,7.311525129982669,12668,1,1,2.0,1,1,2,101250.0,202500.0,2,0.0,2.0,9,1,2,3.0,1.0,1,1.0
247,50,28.0,1,8,9,4.1870202372644805,15453,2,2,2.0,1,1,2,45000.0,90000.0,2,3.0,11.0,13,1,2,3.0,3.0,1,2.0
248,38,47.0,2,1,32,10.628964772573896,13566,1,1,4.0,1,2,3,39375.0,157500.0,1,5.0,8.0,7,1,2,3.0,2.0,1,2.0
249,41,43.0,1,2,23,11.225444340505145,13909,1,1,2.0,1,2,2,90000.0,180000.0,2,7.0,7.0,6,1,1,2.0,3.0,1,1.0
250,34,11.0,1,6,20,12.085403518195246,10360,2,1,3.0,1,2,1,60000.0,180000.0,1,0.0,9.0,5,1,2,3.0,0.0,1,1.0
251,56,14.0,1,0,30,9.846827133479213,20565,2,1,2.0,1,1,2,101250.0,202500.0,4,1.0,1.0,10,2,1,1.0,1.0,1,2.0
252,33,6.0,2,9,9,5.673580028998298,8903,3,1,3.0,1,1,5,30000.0,90000.0,2,4.0,8.0,2,1,1,1.0,3.0,1,1.0
253,54,22.0,1,18,34,8.454832406433187,12942,1,1,1.0,4,1,2,225000.0,225000.0,1,11.0,11.0,6,2,2,1.0,0.0,2,2.0
254,28,32.0,2,2,16,11.417180137731062,9568,2,1,2.0,1,1,2,63000.0,126000.0,1,7.0,6.0,6,1,2,3.0,2.0,1,2.0
255,30,5.0,1,9,20,12.453300124533001,7484,1,2,3.0,1,1,2,60000.0,180000.0,3,5.0,9.0,5,1,2,3.0,1.0,1,1.0
256,37,25.0,1,9,1,21.008403361344538,10016,2,1,3.0,4,1,2,120000.0,360000.0,1,8.0,9.0,4,1,2,3.0,2.0,1,2.0
257,65,17.0,1,0,33,6.624884327416505,23774,2,1,1.0,5,1,2,157500.0,157500.0,4,0.0,0.0,10,1,2,0.0,0.0,1,1.0
258,41,18.0,1,9,4,16.983878794414192,11965,2,1,1.0,3,1,2,315000.0,315000.0,2,4.0,2.0,2,1,2,3.0,1.0,1,0.0
259,39,46.0,2,12,15,14.130207243039564,9916,2,1,3.0,1,1,2,90000.0,270000.0,2,3.0,6.0,2,1,2,1.0,0.0,1,2.0
260,37,41.0,1,5,20,11.502332417406864,11885,1,1,3.0,2,1,2,60000.0,180000.0,2,2.0,0.0,4,1,2,2.0,1.0,1,1.0
261,36,18.0,1,18,20,9.023913370431643,6775,2,1,4.0,1,1,2,45000.0,180000.0,2,1.0,9.0,6,1,2,0.0,3.0,2,2.0
262,30,46.0,1,6,23,13.28511329249391,8897,3,1,2.0,1,2,2,90000.0,180000.0,1,2.0,8.0,1,1,1,3.0,3.0,1,2.0
263,27,38.0,1,7,20,14.312977099236642,7246,3,1,3.0,1,1,3,60000.0,180000.0,2,6.0,1.0,1,1,1,3.0,3.0,1,2.0
264,62,33.0,1,0,9,3.5540344872976175,22791,2,1,2.0,1,1,2,40500.0,81000.0,4,3.0,3.0,10,1,1,3.0,3.0,1,2.0
265,25,10.0,1,3,35,6.326741025400693,7977,2,1,2.0,2,1,2,33750.0,67500.0,1,10.0,1.0,1,1,1,3.0,3.0,1,0.0
266,56,12.0,1,8,2,10.154121253405995,17546,1,1,2.0,1,1,2,119250.0,238500.0,2,11.0,8.0,4,2,2,3.0,2.0,2,2.0
267,58,39.0,2,0,6,9.52089896092905,21269,1,2,1.0,5,1,2,202500.0,202500.0,4,0.0,0.0,10,1,2,2.0,2.0,1,2.0
268,60,41.0,1,4,12,26.762956669498724,20462,1,1,1.0,3,1,2,630000.0,630000.0,2,1.0,10.0,9,2,2,3.0,3.0,2,2.0
269,36,25.0,1,5,13,26.427406199021206,11399,2,1,1.0,4,1,2,405000.0,405000.0,1,1.0,7.0,4,1,2,0.0,0.0,1,2.0
270,34,42.0,2,4,0,9.403733630537754,11094,1,1,4.0,1,2,2,33750.0,135000.0,2,4.0,9.0,6,1,1,1.0,0.0,1,0.0
271,28,11.0,2,4,31,9.17094644167278,8683,1,1,2.0,1,1,3,56250.0,112500.0,2,1.0,1.0,6,2,1,0.0,0.0,2,2.0
272,62,13.0,1,0,35,2.9548240238136927,22844,2,1,2.0,1,1,2,33750.0,67500.0,4,5.0,5.0,10,1,2,3.0,3.0,1,2.0
273,45,23.0,2,1,0,7.855231001978354,16064,2,1,4.0,1,2,3,33750.0,135000.0,2,2.0,7.0,1,1,1,3.0,2.0,1,2.0
274,38,60.0,2,0,23,13.099041533546325,13747,1,1,2.0,1,2,2,92250.0,184500.0,3,7.0,2.0,3,1,2,0.0,3.0,1,2.0
275,35,2.0,2,9,27,20.61950146627566,9220,1,1,3.0,1,2,2,112500.0,337500.0,3,6.0,7.0,1,1,1,3.0,1.0,1,1.0
276,58,8.0,1,0,9,3.1372002230897937,21516,2,1,1.0,3,1,2,67500.0,67500.0,4,9.0,9.0,10,1,1,1.0,1.0,1,2.0
277,22,20.0,1,0,9,10.6320141760189,8167,2,1,3.0,1,2,3,30000.0,90000.0,1,1.0,8.0,2,1,2,0.0,2.0,1,0.0
278,38,0.0,1,19,23,8.517887563884157,7034,1,1,2.0,1,1,2,90000.0,180000.0,2,1.0,6.0,6,1,2,3.0,0.0,2,1.0
279,54,35.0,2,0,31,5.62865862810827,19987,2,1,2.0,1,2,2,56250.0,112500.0,4,6.0,6.0,10,1,2,3.0,3.0,1,1.0
280,61,44.0,1,7,31,4.483322042003746,19723,2,1,2.0,1,1,2,56250.0,112500.0,2,2.0,9.0,15,2,2,1.0,1.0,1,1.0
281,66,9.0,1,0,9,3.14672370531858,24311,2,1,2.0,1,1,2,38250.0,76500.0,4,6.0,6.0,10,2,2,1.0,1.0,1,2.0
282,56,5.0,1,0,19,4.359620228637861,20644,2,1,1.0,4,2,2,90000.0,90000.0,4,4.0,4.0,10,1,1,1.0,1.0,1,2.0
283,37,33.0,2,7,24,15.293118096856414,11114,1,1,2.0,1,2,2,126000.0,252000.0,1,3.0,10.0,7,1,2,2.0,3.0,1,2.0
284,63,22.0,2,0,23,7.728970758727296,23289,2,1,2.0,2,2,2,90000.0,180000.0,4,8.0,8.0,10,2,2,3.0,3.0,1,2.0
285,46,3.0,1,11,19,5.357653109819982,12836,2,1,1.0,5,1,2,112500.0,112500.0,2,11.0,7.0,2,1,2,0.0,1.0,2,0.0
286,37,35.0,1,15,22,28.951567244840188,8151,3,1,3.0,1,2,2,187500.0,562500.0,2,3.0,7.0,1,2,2,2.0,0.0,2,2.0
287,49,16.0,1,2,31,5.942947702060222,17192,2,1,2.0,1,1,2,56250.0,112500.0,1,2.0,9.0,1,1,1,0.0,0.0,1,2.0
288,35,53.0,1,2,21,19.501625135427954,11999,2,1,1.0,4,1,2,270000.0,270000.0,2,10.0,3.0,6,1,2,2.0,2.0,1,2.0
289,39,5.0,1,1,9,5.970149253731344,13621,2,2,5.0,1,2,2,18000.0,90000.0,3,10.0,10.0,1,1,1,1.0,1.0,1,2.0
290,34,16.0,1,12,0,7.8993563487419545,7992,2,1,4.0,1,1,2,33750.0,135000.0,1,10.0,2.0,2,2,1,3.0,1.0,2,2.0
291,31,23.0,1,2,5,12.712890467350068,10787,1,1,2.0,1,1,2,78750.0,157500.0,3,2.0,11.0,6,2,1,3.0,1.0,2,2.0
292,38,31.0,1,5,16,8.261933904528764,12062,2,1,2.0,1,1,2,67500.0,135000.0,1,5.0,6.0,1,2,1,0.0,3.0,1,0.0
293,57,7.0,2,0,10,14.327124120889565,21044,1,1,2.0,1,1,2,150750.0,301500.0,4,5.0,5.0,10,2,2,2.0,2.0,1,2.0
294,28,20.0,2,3,2,19.592476489028215,9172,2,1,2.0,1,2,2,112500.0,225000.0,2,8.0,5.0,2,1,2,3.0,2.0,1,1.0
295,53,42.0,1,5,11,6.277609858172518,17523,1,1,1.0,3,1,3,135000.0,135000.0,3,2.0,8.0,18,1,1,3.0,3.0,2,2.0
296,28,9.0,2,4,21,20.763422818791945,8820,3,1,1.0,3,2,2,247500.0,247500.0,2,9.0,6.0,3,2,1,1.0,0.0,2,2.0
297,25,25.0,1,2,24,26.93535514764565,8344,2,1,2.0,2,1,6,135000.0,270000.0,2,6.0,2.0,4,2,1,0.0,0.0,2,2.0
298,23,3.0,2,3,10,32.65602322206096,7234,1,1,2.0,1,2,2,157500.0,315000.0,2,5.0,1.0,4,1,2,1.0,1.0,1,1.0
299,32,54.0,1,5,16,9.7444781290602,9682,2,2,2.0,1,1,2,67500.0,135000.0,1,8.0,10.0,2,1,2,1.0,3.0,1,2.0
300,42,48.0,2,7,27,17.161536366112777,12597,2,1,4.0,1,2,2,78750.0,315000.0,1,11.0,11.0,2,2,1,2.0,3.0,1,2.0
301,38,17.0,1,4,23,11.512631915574033,12505,2,1,2.0,1,2,2,90000.0,180000.0,1,1.0,8.0,2,2,1,2.0,2.0,2,1.0
302,50,21.0,2,1,21,13.31983174949369,17851,2,1,1.0,4,1,2,256500.0,256500.0,1,6.0,7.0,6,1,2,2.0,2.0,1,1.0
303,35,23.0,2,2,23,12.801365478984424,12043,2,1,2.0,1,2,2,90000.0,180000.0,2,3.0,5.0,5,1,2,0.0,0.0,1,2.0
304,51,5.0,1,0,31,6.0270009643201545,18666,2,1,2.0,1,1,2,56250.0,112500.0,4,10.0,10.0,10,2,2,2.0,2.0,1,0.0
305,51,33.0,1,13,1,16.08968157153073,14119,2,1,4.0,1,1,2,95625.0,382500.0,3,7.0,2.0,12,1,1,2.0,1.0,1,0.0
306,56,33.0,1,10,31,4.635543285673081,16909,2,1,2.0,1,1,1,56250.0,112500.0,2,2.0,11.0,1,1,2,1.0,3.0,1,1.0
307,48,25.0,2,11,18,20.31969655919805,13536,1,1,4.0,1,2,2,112500.0,450000.0,1,6.0,7.0,3,2,2,0.0,1.0,2,2.0
308,47,9.0,2,8,23,8.933889219773675,14168,2,1,2.0,1,2,2,90000.0,180000.0,2,7.0,4.0,4,1,2,3.0,0.0,1,1.0
309,44,55.0,1,13,24,11.669024045261668,11402,2,1,2.0,2,1,2,123750.0,247500.0,1,3.0,8.0,2,2,1,1.0,0.0,2,2.0
310,35,39.0,2,9,10,19.079345850999395,9256,1,1,2.0,1,1,2,157500.0,315000.0,1,9.0,8.0,3,1,2,0.0,2.0,1,2.0
311,45,19.0,1,3,34,12.91284532718168,15189,2,1,1.0,4,2,2,229500.0,229500.0,2,9.0,2.0,7,2,2,2.0,1.0,2,1.0
312,48,20.0,1,2,5,8.014031300593633,16752,1,1,2.0,1,1,2,74250.0,148500.0,2,0.0,6.0,6,1,2,0.0,1.0,1,2.0
313,51,20.0,1,23,16,4.885109462637959,10293,1,1,2.0,1,1,2,67500.0,135000.0,3,8.0,7.0,6,2,2,1.0,2.0,1,1.0
314,46,3.0,1,15,16,5.960264900662252,11636,2,1,2.0,1,1,2,67500.0,135000.0,2,7.0,3.0,1,2,1,1.0,2.0,1,1.0
315,58,14.0,1,10,5,6.540183832194202,17474,1,1,2.0,1,1,2,83250.0,166500.0,2,7.0,6.0,6,1,1,2.0,0.0,1,2.0
316,57,34.0,2,11,8,18.586093511909535,16758,1,1,2.0,1,1,2,231750.0,463500.0,2,10.0,6.0,3,2,2,2.0,2.0,2,0.0
317,63,14.0,1,0,9,3.8733000516440006,23236,2,1,2.0,2,1,2,45000.0,90000.0,4,6.0,6.0,10,1,2,3.0,3.0,1,2.0
318,62,7.0,1,5,33,6.315409599422591,20835,2,1,1.0,5,1,2,157500.0,157500.0,3,6.0,10.0,7,2,2,1.0,0.0,1,1.0
319,34,21.0,1,1,26,17.25592453409004,12241,2,1,3.0,2,1,2,75000.0,225000.0,1,1.0,0.0,9,1,1,1.0,0.0,1,2.0
320,30,41.0,2,3,0,10.981859594891402,9723,1,1,4.0,2,1,1,33750.0,135000.0,2,6.0,0.0,4,2,1,0.0,1.0,2,1.0
321,41,30.0,2,7,20,11.30905841617335,12750,2,1,6.0,1,2,2,33750.0,202500.0,1,6.0,5.0,12,1,1,1.0,1.0,1,2.0
322,44,15.0,1,2,26,11.782160935590854,15181,2,1,3.0,1,2,2,67500.0,202500.0,1,11.0,2.0,7,1,2,0.0,0.0,1,2.0
323,45,22.0,2,2,1,23.49051679136941,15779,2,1,3.0,1,2,2,135000.0,405000.0,1,10.0,9.0,1,1,2,2.0,2.0,1,2.0
324,51,7.0,2,8,16,6.134969325153374,15635,2,1,2.0,1,2,2,67500.0,135000.0,2,3.0,5.0,19,2,2,0.0,1.0,1,1.0
325,25,21.0,2,1,34,22.26179875333927,8781,1,1,1.0,4,2,3,225000.0,225000.0,2,2.0,4.0,1,2,2,1.0,2.0,2,2.0
326,39,1.0,2,1,34,15.164790725887983,14035,2,1,1.0,5,1,2,225000.0,225000.0,2,1.0,11.0,4,1,1,2.0,1.0,1,0.0
327,37,45.0,1,17,16,6.287111421585749,7275,2,1,2.0,1,1,1,63000.0,126000.0,1,11.0,2.0,4,2,1,3.0,3.0,2,2.0
328,39,22.0,2,4,15,16.751457997270133,12858,2,1,3.0,1,2,2,90000.0,270000.0,2,2.0,8.0,2,2,2,1.0,0.0,1,2.0
329,39,14.0,1,0,19,6.175804570095382,13969,2,1,1.0,3,1,2,90000.0,90000.0,3,7.0,9.0,1,1,2,2.0,3.0,1,2.0
330,53,18.0,1,33,21,8.518693800283957,7031,2,2,1.0,3,1,2,270000.0,270000.0,3,9.0,6.0,8,2,1,2.0,0.0,1,2.0
331,42,37.0,2,1,5,9.714426694627768,14991,1,1,2.0,1,2,2,78750.0,157500.0,2,4.0,7.0,1,1,1,0.0,1.0,1,2.0
332,48,16.0,1,29,23,6.321556507691227,6928,2,1,2.0,1,1,2,90000.0,180000.0,2,2.0,2.0,8,1,1,0.0,1.0,1,1.0
333,38,0.0,2,0,23,13.099041533546325,13747,1,1,2.0,1,2,2,92250.0,184500.0,3,7.0,2.0,3,1,2,0.0,3.0,1,1.0
334,45,60.0,1,2,24,15.421521590130226,15526,2,1,2.0,3,1,2,135000.0,270000.0,2,10.0,1.0,6,1,1,3.0,2.0,1,2.0
335,50,39.0,1,22,31,3.6875628561850484,10279,1,1,2.0,1,1,2,49500.0,99000.0,3,6.0,6.0,2,2,2,3.0,0.0,2,2.0
336,34,31.0,2,3,8,30.996627681710553,11501,3,2,2.0,1,1,2,216000.0,432000.0,1,3.0,11.0,3,2,2,1.0,3.0,1,0.0
337,52,11.0,1,9,23,7.997156566554114,15814,2,1,2.0,1,2,2,90000.0,180000.0,1,2.0,11.0,12,2,2,1.0,3.0,2,0.0
338,63,28.0,1,0,24,10.699463946048764,23132,2,1,2.0,1,1,2,123750.0,247500.0,4,3.0,3.0,10,1,2,0.0,0.0,1,2.0
339,35,37.0,1,0,20,13.786764705882353,12742,2,1,4.0,1,1,2,45000.0,180000.0,2,9.0,4.0,2,2,2,2.0,0.0,1,2.0
340,46,20.0,2,5,31,6.119246861924686,15148,2,1,2.0,1,1,2,58500.0,117000.0,2,7.0,0.0,4,1,2,3.0,0.0,1,2.0
341,31,26.0,2,0,0,10.631781589079454,11226,3,1,4.0,1,1,2,30375.0,121500.0,2,5.0,2.0,6,2,2,2.0,3.0,2,2.0
342,37,12.0,2,5,0,7.1907957813998085,11697,1,1,6.0,1,1,2,18750.0,112500.0,2,11.0,5.0,6,1,2,1.0,3.0,1,0.0
343,59,36.0,2,0,9,4.173042147725692,21567,2,1,2.0,1,1,2,45000.0,90000.0,4,10.0,10.0,10,1,2,1.0,1.0,1,2.0
344,57,33.0,2,6,31,4.243645248403275,18731,2,1,2.0,1,1,2,49500.0,99000.0,2,5.0,0.0,1,1,2,0.0,3.0,1,2.0
345,48,2.0,1,0,23,10.151139183397248,17732,2,1,2.0,1,1,2,90000.0,180000.0,4,3.0,3.0,10,1,2,1.0,1.0,1,1.0
346,27,40.0,1,4,34,18.844221105527637,8392,1,1,1.0,4,2,2,225000.0,225000.0,2,2.0,3.0,1,1,1,0.0,2.0,2,2.0
347,39,6.0,1,4,32,8.411214953271028,12872,2,1,3.0,1,1,2,45000.0,135000.0,2,2.0,9.0,2,2,1,1.0,2.0,1,1.0
348,25,34.0,2,4,23,16.895062887178526,7636,2,1,2.0,1,2,2,90000.0,180000.0,2,4.0,2.0,2,1,2,2.0,2.0,1,2.0
