index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,age,employed_year,work_phone,phone,email,occyp_type,family_size,begin_year,credit
272,1,0,1,0,67500.0,2,0,0,0,62.586301369863016,0.0,0,0,0,0,2,1.0833333333333333,2
274,0,1,1,0,184500.0,3,1,0,0,38.12602739726027,0.46301369863013697,0,0,0,4,2,5.0,2
276,1,0,0,0,67500.0,2,0,3,0,58.94794520547945,0.0,0,0,0,0,1,0.6666666666666666,2
277,0,0,1,1,90000.0,1,0,0,1,22.783561643835615,0.40821917808219177,0,0,0,1,3,1.6666666666666667,0
278,1,0,1,0,180000.0,0,1,0,0,38.583561643835615,19.312328767123287,1,0,0,2,2,0.0,1
279,0,1,1,0,112500.0,2,0,0,0,54.75890410958904,0.0,0,0,0,0,2,2.9166666666666665,1
280,1,0,1,0,112500.0,0,0,0,0,61.391780821917806,7.3561643835616435,0,1,0,9,2,3.6666666666666665,1
281,1,0,1,0,76500.0,2,0,0,0,66.6054794520548,0.0,0,1,0,0,2,0.75,2
282,0,0,0,0,90000.0,2,0,1,0,56.558904109589044,0.0,0,0,0,0,1,0.4166666666666667,2
283,0,1,1,0,252000.0,1,1,0,0,37.797260273972604,7.347945205479452,0,0,0,5,2,2.75,2
284,0,1,1,0,180000.0,2,0,2,0,63.8054794520548,0.0,0,1,0,0,2,1.8333333333333333,2
285,1,0,1,0,112500.0,0,0,4,0,46.347945205479455,11.180821917808219,1,0,0,1,1,0.25,0
288,1,0,1,0,270000.0,0,0,1,0,35.4027397260274,2.5287671232876714,0,0,0,2,1,4.416666666666667,2
290,1,0,0,2,135000.0,1,0,0,0,34.35890410958904,12.463013698630137,1,1,0,1,4,1.3333333333333333,2
291,1,0,0,0,157500.0,3,1,0,0,31.747945205479454,2.1945205479452055,1,1,0,2,2,1.9166666666666667,2
293,1,1,1,0,301500.0,2,1,0,0,57.654794520547945,0.0,0,1,0,0,2,0.5833333333333334,2
294,0,1,1,0,225000.0,0,0,0,0,28.295890410958904,3.1671232876712327,0,0,0,1,2,1.6666666666666667,1
295,1,0,0,0,135000.0,3,1,3,1,53.463013698630135,5.454794520547945,1,0,0,18,1,3.5,2
296,0,1,0,0,247500.0,0,2,3,0,28.410958904109588,4.2465753424657535,1,1,0,4,1,0.75,2
297,1,0,0,0,270000.0,0,0,2,4,25.161643835616438,2.3013698630136985,1,1,0,3,2,2.0833333333333335,2
298,0,1,1,0,315000.0,0,1,0,0,23.123287671232877,3.304109589041096,0,0,0,3,2,0.25,1
299,1,0,1,0,135000.0,1,0,0,0,32.24109589041096,5.715068493150685,0,0,1,1,2,4.5,2
300,0,1,0,2,315000.0,1,0,0,0,42.4,7.887671232876713,0,1,0,1,4,4.0,2
301,0,0,0,0,180000.0,1,0,0,0,38.54794520547945,4.287671232876712,1,1,0,1,2,1.4166666666666667,1
302,1,1,1,0,256500.0,1,0,1,0,50.83287671232877,1.926027397260274,0,0,0,2,1,1.75,1
303,0,1,1,0,180000.0,0,0,0,0,35.75890410958904,2.7643835616438355,0,0,0,6,2,1.9166666666666667,2
304,1,0,1,0,112500.0,2,0,0,0,51.13972602739726,0.0,0,1,0,0,2,0.4166666666666667,0
305,1,0,0,2,382500.0,3,0,0,0,51.90684931506849,13.224657534246575,0,0,0,10,4,2.75,0
307,0,1,1,2,450000.0,1,1,0,0,48.87945205479452,11.794520547945206,1,1,0,4,4,2.0833333333333335,2
308,0,1,1,0,180000.0,0,0,0,0,47.00821917808219,8.191780821917808,0,0,0,3,2,0.75,1
309,1,0,0,0,247500.0,1,0,2,0,44.673972602739724,13.435616438356165,1,1,0,1,2,4.583333333333333,2
310,1,1,1,0,315000.0,1,1,0,0,35.295890410958904,9.936986301369863,0,0,0,4,2,3.25,2
311,0,0,1,0,229500.0,0,0,1,0,45.153424657534245,3.5397260273972604,1,1,0,5,1,1.5833333333333333,1
312,1,0,1,0,148500.0,0,1,0,0,48.33150684931507,2.4356164383561643,0,0,0,2,2,1.6666666666666667,2
313,1,0,1,0,135000.0,3,1,0,0,51.95616438356164,23.756164383561643,0,1,0,2,2,1.6666666666666667,1
315,1,0,0,0,166500.0,0,1,0,0,58.81095890410959,10.936986301369863,0,0,0,2,2,1.1666666666666667,2
316,1,1,1,0,463500.0,0,1,0,0,57.11780821917808,11.205479452054794,1,1,0,4,2,2.8333333333333335,0
317,1,0,1,0,90000.0,2,0,2,0,63.66027397260274,0.0,0,0,0,0,2,1.1666666666666667,2
318,1,0,1,0,157500.0,3,0,4,0,62.704109589041096,5.6219178082191785,0,1,0,5,1,0.5833333333333334,1
319,1,0,0,1,225000.0,1,0,2,0,34.63013698630137,1.093150684931507,0,0,0,7,3,1.75,2
320,1,1,0,2,135000.0,0,1,2,2,30.15890410958904,3.5205479452054793,1,1,0,3,4,3.4166666666666665,1
321,0,1,0,4,202500.0,1,0,0,0,41.99452054794521,7.063013698630137,0,0,0,10,6,2.5,2
322,0,0,1,1,202500.0,1,0,0,0,44.33972602739726,2.747945205479452,0,0,0,5,3,1.25,2
324,0,1,1,0,135000.0,0,0,0,0,51.56164383561644,8.726027397260275,0,1,0,13,2,0.5833333333333334,1
326,1,1,0,0,225000.0,0,0,4,0,39.55068493150685,1.0986301369863014,0,0,0,3,1,0.08333333333333333,0
327,1,0,0,0,126000.0,1,0,0,2,37.41917808219178,17.487671232876714,1,1,0,3,2,3.75,2
328,0,1,1,1,270000.0,0,0,0,0,39.69315068493151,4.465753424657534,0,1,0,1,3,1.8333333333333333,2
330,1,0,0,0,270000.0,3,0,3,0,53.04931506849315,33.78630136986301,0,1,1,8,1,1.5,2
332,1,0,0,0,180000.0,0,0,0,0,48.49589041095891,29.515068493150686,0,0,0,8,2,1.3333333333333333,1
333,0,1,1,0,184500.0,3,1,0,0,38.12602739726027,0.46301369863013697,0,0,0,4,2,0.0,1
334,1,0,0,1,270000.0,0,0,3,0,45.25205479452055,2.7150684931506848,0,0,0,2,2,5.0,2
335,1,0,1,0,99000.0,3,1,0,0,50.85753424657534,22.695890410958903,1,1,0,1,2,3.25,2
336,1,1,1,0,432000.0,1,2,0,0,34.846575342465755,3.336986301369863,0,1,1,4,2,2.5833333333333335,0
337,0,0,1,0,180000.0,1,0,0,0,52.49589041095891,9.169863013698631,1,1,0,10,2,0.9166666666666666,0
338,1,0,1,0,247500.0,2,0,0,0,63.37534246575343,0.0,0,0,0,0,2,2.3333333333333335,2
339,1,0,1,2,180000.0,0,0,0,0,35.33972602739726,0.4301369863013699,0,1,0,1,4,3.0833333333333335,2
340,1,1,1,0,117000.0,0,0,0,0,46.942465753424656,5.441095890410959,0,0,0,3,2,1.6666666666666667,2
341,1,1,1,2,121500.0,0,2,0,0,31.03287671232877,0.27671232876712326,1,1,0,2,4,2.1666666666666665,2
342,1,1,1,4,112500.0,0,1,0,0,37.45479452054794,5.4082191780821915,0,0,0,2,6,1.0,0
343,1,1,1,0,90000.0,2,0,0,0,59.087671232876716,0.0,0,0,0,0,2,3.0,2
345,1,0,1,0,180000.0,2,0,0,0,48.58082191780822,0.0,0,0,0,0,2,0.16666666666666666,1
347,1,0,0,1,135000.0,0,0,0,0,39.61917808219178,4.353424657534247,0,1,0,1,3,0.5,1
348,0,1,1,0,180000.0,0,0,0,0,25.054794520547944,4.134246575342465,0,0,0,1,2,2.8333333333333335,2
349,0,0,0,0,135000.0,1,0,2,0,53.69041095890411,2.095890410958904,0,1,0,5,2,0.9166666666666666,2
350,1,0,1,0,787500.0,3,1,0,0,47.131506849315066,3.9205479452054797,0,0,1,4,2,0.08333333333333333,1
351,1,0,1,0,270000.0,0,0,0,0,49.62739726027397,27.72876712328767,0,0,0,6,2,2.8333333333333335,2
352,1,0,1,0,81000.0,1,0,0,0,49.11232876712329,1.093150684931507,0,0,0,9,2,1.3333333333333333,2
353,1,0,0,0,180000.0,0,0,2,0,28.646575342465752,5.35068493150685,1,0,0,8,2,0.3333333333333333,2
354,0,1,1,0,247500.0,0,0,0,0,30.005479452054793,9.8,1,0,0,1,2,3.6666666666666665,2
355,1,1,1,0,225000.0,1,1,1,1,26.54794520547945,3.2684931506849315,0,0,0,2,1,2.0,2
356,0,0,1,0,234000.0,0,0,0,3,41.397260273972606,3.8,1,0,0,1,2,0.5833333333333334,2
357,0,1,1,0,225000.0,2,1,0,0,66.20821917808219,0.0,0,0,0,0,2,2.5833333333333335,1
358,0,1,1,0,81000.0,2,0,0,0,62.88219178082192,0.0,0,1,0,0,2,2.75,2
359,1,0,1,1,135000.0,0,0,0,0,27.704109589041096,8.684931506849315,1,1,0,1,3,4.0,1
360,1,0,1,0,126000.0,1,1,3,0,44.48219178082192,8.219178082191782,0,0,0,4,1,1.0,2
362,1,0,0,0,180000.0,2,0,4,0,63.09315068493151,0.0,0,0,0,0,1,0.75,0
363,0,1,0,0,306000.0,0,1,0,0,35.76164383561644,7.852054794520548,1,0,0,7,2,1.4166666666666667,1
364,1,0,0,0,67500.0,2,0,4,0,62.93698630136986,0.0,0,0,0,0,1,0.5,2
365,1,0,1,0,90000.0,2,0,0,0,60.010958904109586,0.0,0,1,0,0,2,0.16666666666666666,1
367,0,1,1,0,247500.0,0,0,0,0,39.90958904109589,20.18904109589041,1,0,0,1,2,2.0,2
368,1,0,1,0,108000.0,0,0,3,0,44.97534246575343,4.882191780821918,0,0,0,1,1,4.583333333333333,2
369,0,1,1,0,135000.0,1,0,0,0,49.5972602739726,10.520547945205479,0,0,0,1,2,2.8333333333333335,2
370,1,1,1,1,279000.0,0,1,2,0,44.347945205479455,10.221917808219178,1,1,0,4,3,2.75,2
371,1,0,0,0,112500.0,1,0,0,0,53.701369863013696,2.180821917808219,0,0,0,6,2,2.25,2
372,0,1,1,0,405000.0,1,0,0,0,57.29041095890411,3.0136986301369864,0,0,1,4,2,2.0833333333333335,1
373,1,1,1,1,450000.0,1,0,0,0,47.38904109589041,1.4273972602739726,0,1,1,2,3,4.083333333333333,2
374,0,1,1,1,900000.0,1,1,2,0,46.364383561643834,6.950684931506849,0,0,0,6,3,2.1666666666666665,2
375,1,0,1,0,270000.0,2,1,0,0,57.02465753424657,0.0,0,0,0,0,2,1.8333333333333333,2
376,0,1,1,1,148500.0,0,0,0,0,40.99178082191781,14.180821917808219,0,0,0,1,3,1.1666666666666667,2
380,1,1,0,0,135000.0,1,1,0,0,54.31232876712329,33.63835616438356,0,0,0,2,2,0.5833333333333334,2
381,1,1,0,0,180000.0,0,0,0,0,52.07397260273972,20.315068493150687,0,0,0,4,2,0.5833333333333334,1
382,0,1,0,2,378000.0,1,1,0,0,29.375342465753423,3.410958904109589,0,0,1,10,4,1.8333333333333333,2
383,1,0,1,0,99000.0,2,0,4,0,62.50410958904109,0.0,0,1,0,0,1,0.08333333333333333,1
384,1,1,1,0,360000.0,3,1,3,0,52.89041095890411,5.219178082191781,0,0,0,2,1,1.9166666666666667,2
385,1,0,1,0,81000.0,0,0,2,0,24.208219178082192,3.265753424657534,0,1,0,13,2,0.5833333333333334,2
386,1,1,1,0,180000.0,1,2,0,0,47.153424657534245,8.427397260273972,0,0,1,6,2,0.08333333333333333,1
387,1,0,1,0,630000.0,3,1,0,0,58.47397260273973,12.687671232876712,0,0,0,4,2,1.75,2
389,1,0,0,1,81000.0,0,0,0,0,39.15068493150685,3.5835616438356164,0,1,0,9,3,3.4166666666666665,2
390,1,0,0,1,90000.0,2,0,0,0,50.16164383561644,0.0,0,0,0,0,3,0.0,1
391,0,0,0,2,225000.0,0,1,2,0,45.93972602739726,8.46027397260274,1,0,0,1,4,0.5833333333333334,2
392,0,1,0,2,112500.0,0,0,0,0,35.87671232876713,0.5945205479452055,0,1,0,1,4,4.25,2
393,1,0,1,1,202500.0,0,2,0,0,29.44109589041096,3.0136986301369864,0,1,0,3,3,4.416666666666667,2
395,0,0,0,2,180000.0,0,0,0,0,27.205479452054796,6.367123287671233,0,0,1,1,4,4.833333333333333,1
396,1,0,1,0,135000.0,2,0,4,0,60.11780821917808,0.0,0,0,0,0,1,1.5,2
397,1,0,1,0,67500.0,2,0,0,0,56.36986301369863,0.0,0,1,0,0,2,0.75,2
398,1,0,1,0,247500.0,1,1,1,0,31.86849315068493,7.358904109589041,0,0,0,9,1,1.6666666666666667,2
399,0,0,1,0,31500.0,2,0,0,0,61.81917808219178,0.0,0,0,0,0,2,0.5833333333333334,0
400,1,0,1,0,247500.0,1,0,0,0,26.315068493150687,1.841095890410959,0,0,0,9,2,0.08333333333333333,1
402,1,1,1,0,29250.0,2,0,0,0,55.03013698630137,0.0,0,0,0,0,2,3.4166666666666665,0
403,1,0,1,0,72000.0,2,0,0,0,60.02191780821918,0.0,0,0,0,0,2,0.4166666666666667,2
404,1,0,1,0,112500.0,1,1,2,0,26.624657534246577,0.547945205479452,1,1,0,2,2,0.4166666666666667,1
405,1,0,0,0,135000.0,3,0,0,0,57.19178082191781,10.36986301369863,0,0,0,6,2,3.6666666666666665,1
406,1,0,1,0,270000.0,2,1,0,0,61.205479452054796,0.0,0,0,0,0,2,0.25,1
407,0,1,0,0,202500.0,2,1,0,0,55.32876712328767,0.0,0,0,0,0,2,1.5,2
408,1,0,1,0,135000.0,0,3,2,0,41.487671232876714,2.7150684931506848,0,0,0,1,2,2.25,2
409,1,0,0,1,157500.0,0,1,0,0,37.12054794520548,7.882191780821918,0,1,0,7,3,1.5833333333333333,0
410,1,0,1,3,180000.0,3,1,0,0,43.83561643835616,20.276712328767122,0,0,0,2,5,0.5833333333333334,2
411,0,1,1,0,202500.0,2,0,0,0,56.28493150684932,0.0,0,0,0,0,2,2.25,2
413,0,1,1,0,94500.0,2,0,0,0,57.084931506849315,0.0,0,0,0,0,2,0.8333333333333334,0
414,1,1,1,0,247500.0,0,0,1,1,32.24657534246575,0.7808219178082192,0,0,0,3,1,4.833333333333333,0
416,0,0,0,1,225000.0,1,0,0,1,48.95342465753425,5.238356164383561,0,0,0,5,3,1.75,2
417,1,0,0,0,225000.0,3,0,0,1,33.61369863013699,0.536986301369863,0,1,0,8,2,2.4166666666666665,1
418,0,0,0,0,157500.0,1,0,2,0,32.56986301369863,0.8082191780821918,0,0,0,10,2,1.4166666666666667,2
419,0,1,1,0,135000.0,0,0,0,0,51.56164383561644,8.726027397260275,0,1,0,13,2,0.5833333333333334,1
420,0,1,1,0,180000.0,0,1,0,1,30.38082191780822,4.019178082191781,0,0,0,1,2,0.5,1
422,0,0,0,2,135000.0,0,0,0,0,37.367123287671234,1.178082191780822,0,0,0,1,4,2.0833333333333335,1
423,0,0,1,2,148500.0,1,0,0,2,43.47397260273973,12.117808219178082,1,1,0,1,4,0.0,0
424,1,0,1,1,112500.0,1,0,0,0,29.578082191780823,5.364383561643836,1,1,0,3,3,2.1666666666666665,2
425,1,0,1,0,135000.0,2,0,0,0,57.50410958904109,0.0,0,1,0,0,2,1.25,1
426,1,0,1,0,90000.0,3,1,0,0,48.676712328767124,10.421917808219177,0,0,0,9,2,1.5,2
427,0,0,1,0,270000.0,0,0,0,0,51.02739726027397,8.638356164383561,0,1,0,1,2,2.5,0
428,0,0,1,2,112500.0,0,0,0,0,58.38904109589041,27.534246575342465,0,1,0,1,4,0.08333333333333333,0
429,1,0,1,0,135000.0,2,0,0,0,58.61095890410959,0.0,0,0,0,0,2,2.3333333333333335,2
430,1,1,1,0,139500.0,1,2,0,0,42.364383561643834,5.931506849315069,0,0,0,6,2,2.75,0
431,1,0,0,1,135000.0,1,0,0,1,37.50410958904109,3.210958904109589,0,0,0,3,3,2.4166666666666665,2
432,0,0,1,0,270000.0,0,0,0,1,40.42191780821918,7.865753424657535,1,0,0,1,2,2.8333333333333335,0
433,0,0,0,0,225000.0,3,0,0,0,41.391780821917806,0.5780821917808219,1,1,0,5,2,1.5833333333333333,2
434,1,0,1,0,121500.0,1,0,0,0,48.863013698630134,8.967123287671233,0,0,0,2,2,0.9166666666666666,2
435,1,1,0,0,225000.0,2,0,0,0,56.054794520547944,0.0,0,0,0,0,2,2.5833333333333335,2
436,0,0,0,0,225000.0,0,1,0,0,32.92876712328767,4.263013698630137,0,0,1,3,2,1.5,2
437,0,1,0,1,135000.0,0,1,0,0,35.01917808219178,2.9534246575342467,0,0,0,1,3,1.5,0
438,0,1,0,0,360000.0,0,1,2,0,32.441095890410956,8.471232876712328,1,0,0,4,2,4.583333333333333,1
439,1,0,1,0,112500.0,2,0,1,0,55.156164383561645,0.0,0,1,0,0,1,3.5,2
440,1,0,0,0,112500.0,2,0,0,0,61.273972602739725,0.0,0,0,0,0,2,0.75,2
442,0,0,1,0,337500.0,0,1,0,0,36.33698630136986,14.435616438356165,0,0,0,4,2,3.5833333333333335,2
443,1,1,1,1,315000.0,0,2,1,0,32.12328767123287,5.6,0,0,0,2,2,0.08333333333333333,0
444,0,0,0,0,121500.0,0,0,0,0,28.252054794520546,1.926027397260274,0,1,0,1,2,3.9166666666666665,0
445,1,1,0,1,67500.0,3,1,0,0,38.016438356164386,14.712328767123287,1,0,0,6,3,0.08333333333333333,1
446,1,0,0,0,108000.0,2,0,4,0,60.772602739726025,0.0,0,0,0,0,1,2.6666666666666665,2
447,1,0,0,0,144000.0,2,0,3,0,58.85205479452055,0.0,0,0,0,0,1,2.3333333333333335,2
448,0,1,0,2,225000.0,3,1,0,1,29.964383561643835,4.2164383561643834,0,0,0,6,4,3.1666666666666665,1
449,1,0,1,0,121500.0,2,0,4,0,58.536986301369865,0.0,0,0,0,0,1,2.8333333333333335,0
451,1,1,1,0,270000.0,1,0,0,0,49.11506849315069,23.432876712328767,0,0,0,1,2,0.25,1
452,1,1,1,1,180000.0,0,1,1,0,38.97534246575343,8.38082191780822,0,0,0,3,2,5.0,2
453,1,0,1,0,45000.0,2,0,0,0,56.679452054794524,0.0,0,1,0,0,2,1.25,2
454,1,0,0,0,180000.0,1,0,2,2,56.43835616438356,0.5424657534246575,0,0,0,1,2,1.75,2
455,1,0,0,0,135000.0,1,2,1,0,48.26027397260274,0.9287671232876712,0,0,0,7,1,3.0833333333333335,2
456,1,1,1,0,81000.0,0,0,0,0,54.93424657534246,20.802739726027397,0,1,0,12,2,2.5,2
457,1,1,1,1,112500.0,1,1,2,0,28.90684931506849,8.219178082191782,0,0,1,2,3,1.4166666666666667,2
458,0,1,1,0,157500.0,0,0,0,0,29.16986301369863,4.410958904109589,0,0,0,1,2,2.5,2
459,1,0,0,0,112500.0,0,1,1,1,30.304109589041097,0.4301369863013699,1,1,0,6,1,2.8333333333333335,2
460,0,0,1,1,202500.0,3,1,0,0,29.46849315068493,6.4520547945205475,0,0,0,2,3,4.166666666666667,2
461,0,0,1,0,211500.0,0,0,1,0,27.594520547945205,3.0164383561643837,1,1,0,2,1,2.6666666666666665,2
465,1,0,1,0,202500.0,1,0,0,0,48.827397260273976,4.739726027397261,0,0,0,4,2,0.5833333333333334,2
466,0,1,1,1,193500.0,0,0,0,0,28.6,6.164383561643835,1,0,0,2,3,3.4166666666666665,2
467,0,1,0,0,225000.0,0,0,0,0,27.315068493150687,3.6027397260273974,0,0,0,5,2,0.8333333333333334,1
468,1,0,1,0,90000.0,0,1,1,0,58.99178082191781,12.684931506849315,0,0,0,1,1,3.75,2
469,1,0,0,0,108000.0,1,0,0,0,51.58082191780822,3.0986301369863014,0,1,0,1,2,0.9166666666666666,2
470,1,0,1,0,135000.0,1,0,0,0,51.55068493150685,31.49041095890411,0,0,0,1,2,2.6666666666666665,0
471,0,0,1,0,270000.0,0,0,0,0,34.397260273972606,5.090410958904109,0,0,0,2,2,2.5833333333333335,1
472,1,0,1,0,157500.0,2,0,1,0,56.0027397260274,0.0,0,0,0,0,1,2.8333333333333335,1
473,1,0,0,0,135000.0,1,0,1,0,35.583561643835615,1.180821917808219,1,0,0,3,1,0.25,1
474,1,0,1,0,81000.0,3,1,4,0,53.25753424657534,18.389041095890413,0,0,0,6,1,2.75,1
475,0,1,0,0,247500.0,1,1,0,0,44.57260273972603,2.2,1,0,0,5,2,3.3333333333333335,2
476,0,0,0,3,180000.0,0,0,0,0,39.02191780821918,9.684931506849315,0,0,0,1,5,4.333333333333333,2
477,1,1,1,0,126000.0,2,0,0,0,63.93424657534246,0.0,0,0,0,0,2,3.5833333333333335,2
478,1,0,1,0,121500.0,1,0,0,0,48.863013698630134,8.967123287671233,0,0,0,2,2,2.1666666666666665,2
479,1,0,1,1,90000.0,3,1,0,0,26.75068493150685,3.1780821917808217,0,0,1,2,3,0.9166666666666666,1
480,1,0,1,1,180000.0,0,1,0,0,32.602739726027394,2.0027397260273974,0,0,1,3,3,3.8333333333333335,1
481,0,0,0,0,180000.0,0,0,0,0,37.37808219178082,12.775342465753425,0,1,0,1,2,2.4166666666666665,2
482,1,1,0,0,360000.0,0,1,0,0,34.36164383561644,11.936986301369863,1,1,1,4,2,2.0,2
483,1,1,0,0,225000.0,1,1,0,1,32.40547945205479,0.4520547945205479,0,0,0,7,2,0.8333333333333334,2
484,1,0,1,0,189000.0,2,2,4,0,59.84931506849315,0.0,0,0,0,0,1,0.5833333333333334,2
485,1,0,1,0,270000.0,0,1,1,0,64.02465753424657,9.416438356164383,0,1,0,4,1,0.4166666666666667,2
486,1,1,1,1,184500.0,1,0,0,0,43.61917808219178,3.967123287671233,0,0,0,4,3,0.8333333333333334,2
487,0,1,1,0,270000.0,0,0,1,0,37.821917808219176,4.265753424657534,0,0,0,1,1,0.5833333333333334,0
489,1,0,1,0,112500.0,0,0,0,0,36.21095890410959,0.2684931506849315,0,1,0,3,2,0.3333333333333333,2
490,0,1,0,0,427500.0,0,1,0,0,45.728767123287675,4.287671232876712,1,0,0,4,2,4.0,2
491,0,0,1,1,270000.0,1,0,0,0,42.865753424657534,12.64109589041096,0,0,0,1,3,0.9166666666666666,2
492,1,0,1,0,180000.0,0,0,0,0,50.51780821917808,7.556164383561644,0,0,0,1,2,3.1666666666666665,2
493,1,0,1,0,67500.0,2,0,1,0,46.293150684931504,0.0,0,1,1,0,1,1.5,2
496,1,0,0,1,135000.0,0,0,2,0,27.81095890410959,3.117808219178082,0,0,0,1,3,1.1666666666666667,2
498,0,0,1,0,135000.0,0,1,0,0,41.64657534246575,0.863013698630137,0,0,1,1,2,0.5,2
499,1,0,1,0,225000.0,2,0,0,0,61.706849315068496,0.0,0,1,0,0,2,0.6666666666666666,0
500,1,0,1,0,112500.0,2,0,4,0,64.57534246575342,0.0,0,0,0,0,1,0.4166666666666667,2
501,0,0,1,0,49500.0,2,0,2,0,60.62739726027397,0.0,0,0,0,0,2,0.08333333333333333,0
502,0,0,1,0,108000.0,2,0,0,0,66.75342465753425,0.0,0,0,0,0,2,0.08333333333333333,1
503,1,0,1,3,157500.0,0,1,0,0,39.106849315068494,0.6301369863013698,0,0,0,7,5,1.4166666666666667,2
504,1,0,1,0,103500.0,1,1,0,0,51.57808219178082,2.293150684931507,0,0,0,11,2,0.4166666666666667,2
505,1,1,0,0,270000.0,0,1,0,0,54.69315068493151,3.3835616438356166,0,1,0,8,2,1.5,1
506,1,0,0,1,180000.0,1,2,0,0,40.23835616438356,20.276712328767122,1,1,0,6,3,0.5,2
507,0,0,1,0,112500.0,2,0,0,0,63.276712328767125,0.0,0,0,0,0,2,2.9166666666666665,1
508,1,0,1,0,65250.0,2,0,4,0,54.512328767123286,0.0,0,1,0,0,1,2.8333333333333335,1
509,1,0,1,0,360000.0,2,0,0,0,62.83013698630137,0.0,0,0,0,0,2,1.0,1
510,0,1,0,1,202500.0,1,1,0,2,42.58082191780822,2.4328767123287673,0,0,0,5,3,2.5,2
511,1,0,1,0,265500.0,0,0,0,0,43.63013698630137,9.136986301369863,1,1,0,3,2,3.75,2
513,1,0,0,1,202500.0,0,1,2,1,34.26301369863014,2.4876712328767123,0,0,0,6,3,3.0833333333333335,2
514,0,0,0,0,270000.0,0,0,0,1,32.24109589041096,1.704109589041096,1,1,0,1,2,3.3333333333333335,2
515,1,0,1,0,112500.0,2,0,4,0,63.06301369863014,0.0,0,0,0,0,1,4.583333333333333,2
516,1,0,1,0,135000.0,0,0,4,0,39.43561643835616,2.5178082191780824,0,1,0,4,1,0.6666666666666666,2
517,1,0,1,0,112500.0,2,1,0,0,60.37534246575343,0.0,0,0,0,0,2,0.5,1
518,1,0,1,0,112500.0,0,0,0,3,43.895890410958906,24.8,0,0,0,3,2,3.25,2
519,0,0,0,0,135000.0,0,0,1,0,22.58082191780822,2.1945205479452055,1,0,0,1,1,0.25,1
520,1,1,1,0,427500.0,2,1,0,0,64.8082191780822,0.0,0,1,0,0,2,1.25,2
521,1,0,0,0,315000.0,1,1,0,0,44.35068493150685,0.8465753424657534,1,1,1,3,2,3.0833333333333335,2
522,1,0,1,0,76500.0,0,0,0,0,44.78630136986301,4.964383561643835,0,0,0,3,2,3.5833333333333335,2
523,1,0,0,0,135000.0,1,0,0,0,48.25753424657534,11.558904109589042,0,0,0,3,2,2.6666666666666665,2
524,1,0,1,0,180000.0,2,0,0,0,60.58904109589041,0.0,0,1,0,0,2,1.6666666666666667,2
525,0,1,0,0,234000.0,0,0,0,0,53.09041095890411,2.350684931506849,1,1,0,1,2,2.6666666666666665,1
526,1,0,1,0,261000.0,1,0,3,0,54.131506849315066,5.046575342465753,0,1,0,6,1,0.5,2
527,1,0,0,1,157500.0,1,0,0,0,42.391780821917806,4.517808219178082,0,0,0,3,3,1.5,2
528,0,0,1,0,450000.0,1,0,1,1,28.39178082191781,3.5123287671232877,0,0,0,4,1,1.3333333333333333,0
529,1,0,1,0,157500.0,2,0,3,0,57.66849315068493,0.0,0,0,0,0,1,4.583333333333333,2
530,1,0,1,0,180000.0,3,1,0,0,47.8986301369863,3.2958904109589042,0,0,0,2,2,2.3333333333333335,2
531,0,1,0,2,427500.0,1,1,0,0,41.49041095890411,17.534246575342465,1,0,0,4,4,3.6666666666666665,2
532,1,0,0,0,247500.0,0,0,0,0,41.80821917808219,1.704109589041096,1,0,0,1,2,3.1666666666666665,2
533,1,0,1,1,157500.0,0,0,0,0,34.583561643835615,15.687671232876712,0,0,0,1,3,4.333333333333333,2
534,1,0,1,0,225000.0,1,1,1,0,56.082191780821915,25.394520547945206,0,0,0,2,1,3.6666666666666665,2
535,0,1,1,0,126000.0,0,0,0,0,40.57808219178082,7.2,0,0,0,1,2,2.5833333333333335,2
536,1,0,1,0,135000.0,0,1,0,0,36.43561643835616,4.46027397260274,0,0,0,1,2,0.4166666666666667,0
537,1,0,1,2,270000.0,1,1,0,0,42.295890410958904,6.019178082191781,0,0,1,15,4,3.25,2
538,1,0,1,0,135000.0,0,0,1,0,48.16164383561644,5.2164383561643834,1,0,0,1,1,4.916666666666667,2
541,0,0,0,0,135000.0,0,0,2,4,32.06027397260274,4.090410958904109,0,0,0,13,2,2.9166666666666665,0
542,1,0,0,0,157500.0,0,1,1,0,35.26027397260274,1.4109589041095891,0,0,1,3,1,0.08333333333333333,1
543,0,1,0,0,148500.0,0,0,2,0,30.0986301369863,9.849315068493151,1,1,0,1,2,0.9166666666666666,2
544,1,0,1,0,112500.0,2,0,2,0,58.12602739726027,0.0,0,1,0,0,2,1.75,2
545,1,0,1,1,135000.0,0,0,0,0,37.23013698630137,4.517808219178082,0,0,0,14,3,3.0833333333333335,2
546,1,0,1,0,76500.0,2,0,0,0,57.345205479452055,0.0,0,1,0,0,2,1.0,2
547,0,0,0,1,225000.0,1,0,0,1,48.95342465753425,5.238356164383561,0,0,0,5,3,1.75,0
548,1,0,1,0,180000.0,0,0,0,0,51.416438356164385,5.046575342465753,0,0,0,11,2,0.8333333333333334,2
549,1,0,0,0,216000.0,0,0,3,0,54.964383561643835,1.536986301369863,1,0,0,11,1,4.0,2
550,0,1,0,0,121500.0,0,0,0,0,40.73698630136986,18.915068493150685,0,1,0,1,2,0.5,2
