index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
257,1,0,1,0,157500.0,2,0,4,0,-23774,365243,1,0,0,0,0,1.0,-17.0,1.0
258,1,0,1,0,315000.0,0,0,3,0,-15256,-3291,1,0,0,0,1,1.0,-18.0,0.0
259,1,1,1,1,270000.0,0,0,0,0,-14512,-4596,1,0,0,0,1,3.0,-46.0,2.0
260,1,0,1,1,180000.0,0,1,2,0,-13767,-1882,1,0,0,0,3,3.0,-41.0,1.0
261,1,0,1,2,180000.0,0,0,0,0,-13361,-6586,1,1,0,0,2,4.0,-18.0,2.0
262,0,0,0,0,180000.0,1,2,0,0,-11223,-2326,1,0,0,0,0,2.0,-46.0,2.0
263,1,0,0,1,180000.0,0,2,0,1,-9911,-2665,1,0,0,0,0,3.0,-38.0,2.0
264,1,0,0,0,81000.0,2,0,0,0,-22791,365243,1,0,0,0,0,2.0,-33.0,2.0
265,1,0,0,0,67500.0,1,0,2,0,-9323,-1346,1,0,0,0,0,2.0,-10.0,0.0
266,1,0,1,0,238500.0,0,1,0,0,-20517,-2971,1,1,1,0,3,2.0,-12.0,2.0
267,1,1,1,0,202500.0,2,1,4,0,-21269,365243,1,0,0,1,0,1.0,-39.0,2.0
268,1,0,1,0,630000.0,0,1,3,0,-22001,-1539,1,1,1,0,7,1.0,-41.0,2.0
269,1,0,1,0,405000.0,1,0,1,0,-13362,-1963,1,0,0,0,3,1.0,-25.0,2.0
270,0,1,0,2,135000.0,0,1,0,0,-12725,-1631,1,0,0,0,2,4.0,-42.0,0.0
271,1,1,0,0,112500.0,0,1,0,1,-10475,-1792,1,1,1,0,2,2.0,-11.0,2.0
272,1,0,1,0,67500.0,2,0,0,0,-22844,365243,1,0,0,0,0,2.0,-13.0,2.0
273,0,1,0,2,135000.0,0,0,0,1,-16625,-561,1,0,0,0,0,4.0,-23.0,2.0
274,0,1,1,0,184500.0,3,1,0,0,-13916,-169,1,0,0,0,4,2.0,-60.0,2.0
275,0,1,0,1,337500.0,3,1,0,0,-12794,-3574,1,0,0,0,0,3.0,-2.0,1.0
276,1,0,0,0,67500.0,2,0,3,0,-21516,365243,1,0,0,0,0,1.0,-8.0,2.0
277,0,0,1,1,90000.0,1,0,0,1,-8316,-149,1,0,0,0,1,3.0,-20.0,0.0
278,1,0,1,0,180000.0,0,1,0,0,-14083,-7049,1,1,0,0,2,2.0,0.0,1.0
279,0,1,1,0,112500.0,2,0,0,0,-19987,365243,1,0,0,0,0,2.0,-35.0,1.0
280,1,0,1,0,112500.0,0,0,0,0,-22408,-2685,1,0,1,0,9,2.0,-44.0,1.0
281,1,0,1,0,76500.0,2,0,0,0,-24311,365243,1,0,1,0,0,2.0,-9.0,2.0
282,0,0,0,0,90000.0,2,0,1,0,-20644,365243,1,0,0,0,0,1.0,-5.0,2.0
283,0,1,1,0,252000.0,1,1,0,0,-13796,-2682,1,0,0,0,5,2.0,-33.0,2.0
284,0,1,1,0,180000.0,2,0,2,0,-23289,365243,1,0,1,0,0,2.0,-22.0,2.0
285,1,0,1,0,112500.0,0,0,4,0,-16917,-4081,1,1,0,0,1,1.0,-3.0,0.0
286,0,0,1,1,562500.0,0,2,0,0,-13790,-5639,1,1,1,0,0,3.0,-35.0,2.0
287,1,0,0,0,112500.0,1,0,0,0,-18061,-869,1,0,0,0,0,2.0,-16.0,2.0
288,1,0,1,0,270000.0,0,0,1,0,-12922,-923,1,0,0,0,2,1.0,-53.0,2.0
289,0,0,0,3,90000.0,3,0,0,0,-14348,-727,1,0,0,1,0,5.0,-5.0,2.0
290,1,0,0,2,135000.0,1,0,0,0,-12541,-4549,1,1,1,0,1,4.0,-16.0,2.0
291,1,0,0,0,157500.0,3,1,0,0,-11588,-801,1,1,1,0,2,2.0,-23.0,2.0
292,1,0,0,0,135000.0,1,0,0,0,-14201,-2139,1,0,1,0,0,2.0,-31.0,0.0
293,1,1,1,0,301500.0,2,1,0,0,-21044,365243,1,0,1,0,0,2.0,-7.0,2.0
294,0,1,1,0,225000.0,0,0,0,0,-10328,-1156,1,0,0,0,1,2.0,-20.0,1.0
295,1,0,0,0,135000.0,3,1,3,1,-19514,-1991,1,1,0,0,18,1.0,-42.0,2.0
296,0,1,0,0,247500.0,0,2,3,0,-10370,-1550,1,1,1,0,4,1.0,-9.0,2.0
297,1,0,0,0,270000.0,0,0,2,4,-9184,-840,1,1,1,0,3,2.0,-25.0,2.0
298,0,1,1,0,315000.0,0,1,0,0,-8440,-1206,1,0,0,0,3,2.0,-3.0,1.0
299,1,0,1,0,135000.0,1,0,0,0,-11768,-2086,1,0,0,1,1,2.0,-54.0,2.0
300,0,1,0,2,315000.0,1,0,0,0,-15476,-2879,1,0,1,0,1,4.0,-48.0,2.0
301,0,0,0,0,180000.0,1,0,0,0,-14070,-1565,1,1,1,0,1,2.0,-17.0,1.0
302,1,1,1,0,256500.0,1,0,1,0,-18554,-703,1,0,0,0,2,1.0,-21.0,1.0
303,0,1,1,0,180000.0,0,0,0,0,-13052,-1009,1,0,0,0,6,2.0,-23.0,2.0
304,1,0,1,0,112500.0,2,0,0,0,-18666,365243,1,0,1,0,0,2.0,-5.0,0.0
305,1,0,0,2,382500.0,3,0,0,0,-18946,-4827,1,0,0,0,10,4.0,-33.0,0.0
306,1,0,1,0,112500.0,0,0,0,2,-20589,-3680,1,0,0,0,0,2.0,-33.0,1.0
307,0,1,1,2,450000.0,1,1,0,0,-17841,-4305,1,1,1,0,4,4.0,-25.0,2.0
308,0,1,1,0,180000.0,0,0,0,0,-17158,-2990,1,0,0,0,3,2.0,-9.0,1.0
309,1,0,0,0,247500.0,1,0,2,0,-16306,-4904,1,1,1,0,1,2.0,-55.0,2.0
310,1,1,1,0,315000.0,1,1,0,0,-12883,-3627,1,0,0,0,4,2.0,-39.0,2.0
311,0,0,1,0,229500.0,0,0,1,0,-16481,-1292,1,1,1,0,5,1.0,-19.0,1.0
312,1,0,1,0,148500.0,0,1,0,0,-17641,-889,1,0,0,0,2,2.0,-20.0,2.0
313,1,0,1,0,135000.0,3,1,0,0,-18964,-8671,1,0,1,0,2,2.0,-20.0,1.0
314,1,0,0,0,135000.0,0,0,0,0,-17143,-5507,1,0,1,0,0,2.0,-3.0,1.0
315,1,0,0,0,166500.0,0,1,0,0,-21466,-3992,1,0,0,0,2,2.0,-14.0,2.0
316,1,1,1,0,463500.0,0,1,0,0,-20848,-4090,1,1,1,0,4,2.0,-34.0,0.0
317,1,0,1,0,90000.0,2,0,2,0,-23236,365243,1,0,0,0,0,2.0,-14.0,2.0
318,1,0,1,0,157500.0,3,0,4,0,-22887,-2052,1,0,1,0,5,1.0,-7.0,1.0
319,1,0,0,1,225000.0,1,0,2,0,-12640,-399,1,0,0,0,7,3.0,-21.0,2.0
320,1,1,0,2,135000.0,0,1,2,2,-11008,-1285,1,1,1,0,3,4.0,-41.0,1.0
321,0,1,0,4,202500.0,1,0,0,0,-15328,-2578,1,0,0,0,10,6.0,-30.0,2.0
322,0,0,1,1,202500.0,1,0,0,0,-16184,-1003,1,0,0,0,5,3.0,-15.0,2.0
323,0,1,1,1,405000.0,1,0,0,0,-16510,-731,1,0,0,0,0,3.0,-22.0,2.0
324,0,1,1,0,135000.0,0,0,0,0,-18820,-3185,1,0,1,0,13,2.0,-7.0,1.0
325,0,1,1,0,225000.0,0,1,1,1,-9444,-663,1,1,1,0,0,1.0,-21.0,2.0
326,1,1,0,0,225000.0,0,0,4,0,-14436,-401,1,0,0,0,3,1.0,-1.0,0.0
327,1,0,0,0,126000.0,1,0,0,2,-13658,-6383,1,1,1,0,3,2.0,-45.0,2.0
328,0,1,1,1,270000.0,0,0,0,0,-14488,-1630,1,0,1,0,1,3.0,-22.0,2.0
329,1,0,1,0,90000.0,3,0,3,0,-14271,-302,1,0,0,0,0,1.0,-14.0,2.0
330,1,0,0,0,270000.0,3,0,3,0,-19363,-12332,1,0,1,1,8,1.0,-18.0,2.0
331,0,1,0,0,157500.0,0,1,0,0,-15602,-611,1,0,0,0,0,2.0,-37.0,2.0
332,1,0,0,0,180000.0,0,0,0,0,-17701,-10773,1,0,0,0,8,2.0,-16.0,1.0
333,0,1,1,0,184500.0,3,1,0,0,-13916,-169,1,0,0,0,4,2.0,0.0,1.0
334,1,0,0,1,270000.0,0,0,3,0,-16517,-991,1,0,0,0,2,2.0,-60.0,2.0
335,1,0,1,0,99000.0,3,1,0,0,-18563,-8284,1,1,1,0,1,2.0,-39.0,2.0
336,1,1,1,0,432000.0,1,2,0,0,-12719,-1218,1,0,1,1,4,2.0,-31.0,0.0
337,0,0,1,0,180000.0,1,0,0,0,-19161,-3347,1,1,1,0,10,2.0,-11.0,0.0
338,1,0,1,0,247500.0,2,0,0,0,-23132,365243,1,0,0,0,0,2.0,-28.0,2.0
339,1,0,1,2,180000.0,0,0,0,0,-12899,-157,1,0,1,0,1,4.0,-37.0,2.0
340,1,1,1,0,117000.0,0,0,0,0,-17134,-1986,1,0,0,0,3,2.0,-20.0,2.0
341,1,1,1,2,121500.0,0,2,0,0,-11327,-101,1,1,1,0,2,4.0,-26.0,2.0
342,1,1,1,4,112500.0,0,1,0,0,-13671,-1974,1,0,0,0,2,6.0,-12.0,0.0
343,1,1,1,0,90000.0,2,0,0,0,-21567,365243,1,0,0,0,0,2.0,-36.0,2.0
344,1,1,1,0,99000.0,0,0,0,0,-21030,-2299,1,0,0,0,0,2.0,-33.0,2.0
345,1,0,1,0,180000.0,2,0,0,0,-17732,365243,1,0,0,0,0,2.0,-2.0,1.0
346,0,0,0,0,225000.0,0,1,1,0,-10166,-1774,1,1,0,0,0,1.0,-40.0,2.0
347,1,0,0,1,135000.0,0,0,0,0,-14461,-1589,1,0,1,0,1,3.0,-6.0,1.0
348,0,1,1,0,180000.0,0,0,0,0,-9145,-1509,1,0,0,0,1,2.0,-34.0,2.0
349,0,0,0,0,135000.0,1,0,2,0,-19597,-765,1,0,1,0,5,2.0,-11.0,2.0
350,1,0,1,0,787500.0,3,1,0,0,-17203,-1431,1,0,0,1,4,2.0,-1.0,1.0
351,1,0,1,0,270000.0,0,0,0,0,-18114,-10121,1,0,0,0,6,2.0,-34.0,2.0
352,1,0,1,0,81000.0,1,0,0,0,-17926,-399,1,0,0,0,9,2.0,-16.0,2.0
353,1,0,0,0,180000.0,0,0,2,0,-10456,-1953,1,1,0,0,8,2.0,-4.0,2.0
354,0,1,1,0,247500.0,0,0,0,0,-10952,-3577,1,1,0,0,1,2.0,-44.0,2.0
355,1,1,1,0,225000.0,1,1,1,1,-9690,-1193,1,0,0,0,2,1.0,-24.0,2.0
356,0,0,1,0,234000.0,0,0,0,3,-15110,-1387,1,1,0,0,1,2.0,-7.0,2.0
357,0,1,1,0,225000.0,2,1,0,0,-24166,365243,1,0,0,0,0,2.0,-31.0,1.0
358,0,1,1,0,81000.0,2,0,0,0,-22952,365243,1,0,1,0,0,2.0,-33.0,2.0
359,1,0,1,1,135000.0,0,0,0,0,-10112,-3170,1,1,1,0,1,3.0,-48.0,1.0
360,1,0,1,0,126000.0,1,1,3,0,-16236,-3000,1,0,0,0,4,1.0,-12.0,2.0
361,0,1,1,2,225000.0,0,0,0,3,-12997,-5469,1,0,0,0,0,4.0,-6.0,1.0
362,1,0,0,0,180000.0,2,0,4,0,-23029,365243,1,0,0,0,0,1.0,-9.0,0.0
363,0,1,0,0,306000.0,0,1,0,0,-13053,-2866,1,1,0,0,7,2.0,-17.0,1.0
364,1,0,0,0,67500.0,2,0,4,0,-22972,365243,1,0,0,0,0,1.0,-6.0,2.0
365,1,0,1,0,90000.0,2,0,0,0,-21904,365243,1,0,1,0,0,2.0,-2.0,1.0
366,1,0,1,0,112500.0,3,0,0,0,-14432,-4493,1,1,0,1,0,2.0,-33.0,2.0
367,0,1,1,0,247500.0,0,0,0,0,-14567,-7369,1,1,0,0,1,2.0,-24.0,2.0
368,1,0,1,0,108000.0,0,0,3,0,-16416,-1782,1,0,0,0,1,1.0,-55.0,2.0
369,0,1,1,0,135000.0,1,0,0,0,-18103,-3840,1,0,0,0,1,2.0,-34.0,2.0
370,1,1,1,1,279000.0,0,1,2,0,-16187,-3731,1,1,1,0,4,3.0,-33.0,2.0
371,1,0,0,0,112500.0,1,0,0,0,-19601,-796,1,0,0,0,6,2.0,-27.0,2.0
372,0,1,1,0,405000.0,1,0,0,0,-20911,-1100,1,0,0,1,4,2.0,-25.0,1.0
373,1,1,1,1,450000.0,1,0,0,0,-17297,-521,1,0,1,1,2,3.0,-49.0,2.0
374,0,1,1,1,900000.0,1,1,2,0,-16923,-2537,1,0,0,0,6,3.0,-26.0,2.0
375,1,0,1,0,270000.0,2,1,0,0,-20814,365243,1,0,0,0,0,2.0,-22.0,2.0
376,0,1,1,1,148500.0,0,0,0,0,-14962,-5176,1,0,0,0,1,3.0,-14.0,2.0
377,1,0,1,2,90000.0,0,1,0,0,-12496,-597,1,0,0,0,0,4.0,-37.0,1.0
378,0,1,0,0,270000.0,1,1,3,0,-11621,-2349,1,0,1,0,0,1.0,-20.0,2.0
379,1,0,1,0,112500.0,0,0,0,0,-14790,-1661,1,1,0,0,0,2.0,-27.0,2.0
380,1,1,0,0,135000.0,1,1,0,0,-19824,-12278,1,0,0,0,2,2.0,-7.0,2.0
381,1,1,0,0,180000.0,0,0,0,0,-19007,-7415,1,0,0,0,4,2.0,-7.0,1.0
382,0,1,0,2,378000.0,1,1,0,0,-10722,-1245,1,0,0,1,10,4.0,-22.0,2.0
383,1,0,1,0,99000.0,2,0,4,0,-22814,365243,1,0,1,0,0,1.0,-1.0,1.0
384,1,1,1,0,360000.0,3,1,3,0,-19305,-1905,1,0,0,0,2,1.0,-23.0,2.0
385,1,0,1,0,81000.0,0,0,2,0,-8836,-1192,1,0,1,0,13,2.0,-7.0,2.0
386,1,1,1,0,180000.0,1,2,0,0,-17211,-3076,1,0,0,1,6,2.0,-1.0,1.0
387,1,0,1,0,630000.0,3,1,0,0,-21343,-4631,1,0,0,0,4,2.0,-21.0,2.0
388,1,1,1,0,225000.0,1,1,0,0,-10457,-979,1,0,0,0,0,2.0,-11.0,2.0
389,1,0,0,1,81000.0,0,0,0,0,-14290,-1308,1,0,1,0,9,3.0,-41.0,2.0
390,1,0,0,1,90000.0,2,0,0,0,-18309,365243,1,0,0,0,0,3.0,0.0,1.0
391,0,0,0,2,225000.0,0,1,2,0,-16768,-3088,1,1,0,0,1,4.0,-7.0,2.0
392,0,1,0,2,112500.0,0,0,0,0,-13095,-217,1,0,1,0,1,4.0,-51.0,2.0
393,1,0,1,1,202500.0,0,2,0,0,-10746,-1100,1,0,1,0,3,3.0,-53.0,2.0
394,0,1,1,0,112500.0,0,0,0,0,-18293,-521,1,1,0,0,0,2.0,-58.0,2.0
395,0,0,0,2,180000.0,0,0,0,0,-9930,-2324,1,0,0,1,1,4.0,-58.0,1.0
396,1,0,1,0,135000.0,2,0,4,0,-21943,365243,1,0,0,0,0,1.0,-18.0,2.0
397,1,0,1,0,67500.0,2,0,0,0,-20575,365243,1,0,1,0,0,2.0,-9.0,2.0
398,1,0,1,0,247500.0,1,1,1,0,-11632,-2686,1,0,0,0,9,1.0,-20.0,2.0
399,0,0,1,0,31500.0,2,0,0,0,-22564,365243,1,0,0,0,0,2.0,-7.0,0.0
400,1,0,1,0,247500.0,1,0,0,0,-9605,-672,1,0,0,0,9,2.0,-1.0,1.0
401,1,1,0,0,135000.0,3,1,0,0,-15228,-2864,1,0,0,0,0,2.0,-19.0,2.0
402,1,1,1,0,29250.0,2,0,0,0,-20086,365243,1,0,0,0,0,2.0,-41.0,0.0
403,1,0,1,0,72000.0,2,0,0,0,-21908,365243,1,0,0,0,0,2.0,-5.0,2.0
404,1,0,1,0,112500.0,1,1,2,0,-9718,-200,1,1,1,0,2,2.0,-5.0,1.0
405,1,0,0,0,135000.0,3,0,0,0,-20875,-3785,1,0,0,0,6,2.0,-44.0,1.0
406,1,0,1,0,270000.0,2,1,0,0,-22340,365243,1,0,0,0,0,2.0,-3.0,1.0
407,0,1,0,0,202500.0,2,1,0,0,-20195,365243,1,0,0,0,0,2.0,-18.0,2.0
408,1,0,1,0,135000.0,0,3,2,0,-15143,-991,1,0,0,0,1,2.0,-27.0,2.0
409,1,0,0,1,157500.0,0,1,0,0,-13549,-2877,1,0,1,0,7,3.0,-19.0,0.0
410,1,0,1,3,180000.0,3,1,0,0,-16000,-7401,1,0,0,0,2,5.0,-7.0,2.0
411,0,1,1,0,202500.0,2,0,0,0,-20544,365243,1,0,0,0,0,2.0,-27.0,2.0
412,1,0,1,1,166500.0,0,0,2,0,-12258,-1816,1,0,0,1,0,3.0,-34.0,2.0
413,0,1,1,0,94500.0,2,0,0,0,-20836,365243,1,0,0,0,0,2.0,-10.0,0.0
414,1,1,1,0,247500.0,0,0,1,1,-11770,-285,1,0,0,0,3,1.0,-58.0,0.0
415,1,0,0,0,180000.0,0,0,4,0,-24376,-4369,1,0,0,0,0,1.0,-17.0,2.0
416,0,0,0,1,225000.0,1,0,0,1,-17868,-1912,1,0,0,0,5,3.0,-21.0,2.0
417,1,0,0,0,225000.0,3,0,0,1,-12269,-196,1,0,1,0,8,2.0,-29.0,1.0
418,0,0,0,0,157500.0,1,0,2,0,-11888,-295,1,0,0,0,10,2.0,-17.0,2.0
419,0,1,1,0,135000.0,0,0,0,0,-18820,-3185,1,0,1,0,13,2.0,-7.0,1.0
420,0,1,1,0,180000.0,0,1,0,1,-11089,-1467,1,0,0,0,1,2.0,-6.0,1.0
421,1,1,0,0,180000.0,0,0,0,0,-10351,-1322,1,0,0,0,0,2.0,-16.0,2.0
422,0,0,0,2,135000.0,0,0,0,0,-13639,-430,1,0,0,0,1,4.0,-25.0,1.0
423,0,0,1,2,148500.0,1,0,0,2,-15868,-4423,1,1,1,0,1,4.0,0.0,0.0
424,1,0,1,1,112500.0,1,0,0,0,-10796,-1958,1,1,1,0,3,3.0,-26.0,2.0
425,1,0,1,0,135000.0,2,0,0,0,-20989,365243,1,0,1,0,0,2.0,-15.0,1.0
426,1,0,1,0,90000.0,3,1,0,0,-17767,-3804,1,0,0,0,9,2.0,-18.0,2.0
427,0,0,1,0,270000.0,0,0,0,0,-18625,-3153,1,0,1,0,1,2.0,-30.0,0.0
428,0,0,1,2,112500.0,0,0,0,0,-21312,-10050,1,0,1,0,1,4.0,-1.0,0.0
429,1,0,1,0,135000.0,2,0,0,0,-21393,365243,1,0,0,0,0,2.0,-28.0,2.0
430,1,1,1,0,139500.0,1,2,0,0,-15463,-2165,1,0,0,0,6,2.0,-33.0,0.0
431,1,0,0,1,135000.0,1,0,0,1,-13689,-1172,1,0,0,0,3,3.0,-29.0,2.0
432,0,0,1,0,270000.0,0,0,0,1,-14754,-2871,1,1,0,0,1,2.0,-34.0,0.0
433,0,0,0,0,225000.0,3,0,0,0,-15108,-211,1,1,1,0,5,2.0,-19.0,2.0
434,1,0,1,0,121500.0,1,0,0,0,-17835,-3273,1,0,0,0,2,2.0,-11.0,2.0
435,1,1,0,0,225000.0,2,0,0,0,-20460,365243,1,0,0,0,0,2.0,-31.0,2.0
436,0,0,0,0,225000.0,0,1,0,0,-12019,-1556,1,0,0,1,3,2.0,-18.0,2.0
437,0,1,0,1,135000.0,0,1,0,0,-12782,-1078,1,0,0,0,1,3.0,-18.0,0.0
438,0,1,0,0,360000.0,0,1,2,0,-11841,-3092,1,1,0,0,4,2.0,-55.0,1.0
439,1,0,1,0,112500.0,2,0,1,0,-20132,365243,1,0,1,0,0,1.0,-42.0,2.0
440,1,0,0,0,112500.0,2,0,0,0,-22365,365243,1,0,0,0,0,2.0,-9.0,2.0
441,0,1,1,1,157500.0,3,1,0,0,-11609,-2495,1,0,0,0,0,3.0,-17.0,2.0
442,0,0,1,0,337500.0,0,1,0,0,-13263,-5269,1,0,0,0,4,2.0,-43.0,2.0
443,1,1,1,1,315000.0,0,2,1,0,-11725,-2044,1,0,0,0,2,2.0,-1.0,0.0
444,0,0,0,0,121500.0,0,0,0,0,-10312,-703,1,0,1,0,1,2.0,-47.0,0.0
445,1,1,0,1,67500.0,3,1,0,0,-13876,-5370,1,1,0,0,6,3.0,-1.0,1.0
446,1,0,0,0,108000.0,2,0,4,0,-22182,365243,1,0,0,0,0,1.0,-32.0,2.0
447,1,0,0,0,144000.0,2,0,3,0,-21481,365243,1,0,0,0,0,1.0,-28.0,2.0
448,0,1,0,2,225000.0,3,1,0,1,-10937,-1539,1,0,0,0,6,4.0,-38.0,1.0
449,1,0,1,0,121500.0,2,0,4,0,-21366,365243,1,0,0,0,0,1.0,-34.0,0.0
450,0,1,0,0,157500.0,3,0,0,0,-14926,-3242,1,1,0,0,0,2.0,-32.0,2.0
451,1,1,1,0,270000.0,1,0,0,0,-17927,-8553,1,0,0,0,1,2.0,-3.0,1.0
452,1,1,1,1,180000.0,0,1,1,0,-14226,-3059,1,0,0,0,3,2.0,-60.0,2.0
453,1,0,1,0,45000.0,2,0,0,0,-20688,365243,1,0,1,0,0,2.0,-15.0,2.0
454,1,0,0,0,180000.0,1,0,2,2,-20600,-198,1,0,0,0,1,2.0,-21.0,2.0
455,1,0,0,0,135000.0,1,2,1,0,-17615,-339,1,0,0,0,7,1.0,-37.0,2.0
456,1,1,1,0,81000.0,0,0,0,0,-20051,-7593,1,0,1,0,12,2.0,-30.0,2.0
457,1,1,1,1,112500.0,1,1,2,0,-10551,-3000,1,0,0,1,2,3.0,-17.0,2.0
458,0,1,1,0,157500.0,0,0,0,0,-10647,-1610,1,0,0,0,1,2.0,-30.0,2.0
459,1,0,0,0,112500.0,0,1,1,1,-11061,-157,1,1,1,0,6,1.0,-34.0,2.0
460,0,0,1,1,202500.0,3,1,0,0,-10756,-2355,1,0,0,0,2,3.0,-50.0,2.0
461,0,0,1,0,211500.0,0,0,1,0,-10072,-1101,1,1,1,0,2,1.0,-32.0,2.0
462,1,0,0,2,112500.0,1,0,0,0,-11945,-1323,1,0,1,0,0,4.0,-10.0,1.0
463,1,1,1,0,157500.0,0,2,0,0,-9389,-1632,1,1,1,0,0,2.0,-10.0,1.0
464,1,0,1,0,247500.0,1,1,4,0,-23339,-1233,1,0,1,0,0,1.0,-14.0,2.0
465,1,0,1,0,202500.0,1,0,0,0,-17822,-1730,1,0,0,0,4,2.0,-7.0,2.0
466,0,1,1,1,193500.0,0,0,0,0,-10439,-2250,1,1,0,0,2,3.0,-41.0,2.0
467,0,1,0,0,225000.0,0,0,0,0,-9970,-1315,1,0,0,0,5,2.0,-10.0,1.0
468,1,0,1,0,90000.0,0,1,1,0,-21532,-4630,1,0,0,0,1,1.0,-45.0,2.0
469,1,0,0,0,108000.0,1,0,0,0,-18827,-1131,1,0,1,0,1,2.0,-11.0,2.0
470,1,0,1,0,135000.0,1,0,0,0,-18816,-11494,1,0,0,0,1,2.0,-32.0,0.0
471,0,0,1,0,270000.0,0,0,0,0,-12555,-1858,1,0,0,0,2,2.0,-31.0,1.0
472,1,0,1,0,157500.0,2,0,1,0,-20441,365243,1,0,0,0,0,1.0,-34.0,1.0
473,1,0,0,0,135000.0,1,0,1,0,-12988,-431,1,1,0,0,3,1.0,-3.0,1.0
474,1,0,1,0,81000.0,3,1,4,0,-19439,-6712,1,0,0,0,6,1.0,-33.0,1.0
475,0,1,0,0,247500.0,1,1,0,0,-16269,-803,1,1,0,0,5,2.0,-40.0,2.0
476,0,0,0,3,180000.0,0,0,0,0,-14243,-3535,1,0,0,0,1,5.0,-52.0,2.0
477,1,1,1,0,126000.0,2,0,0,0,-23336,365243,1,0,0,0,0,2.0,-43.0,2.0
478,1,0,1,0,121500.0,1,0,0,0,-17835,-3273,1,0,0,0,2,2.0,-26.0,2.0
479,1,0,1,1,90000.0,3,1,0,0,-9764,-1160,1,0,0,1,2,3.0,-11.0,1.0
480,1,0,1,1,180000.0,0,1,0,0,-11900,-731,1,0,0,1,3,3.0,-46.0,1.0
481,0,0,0,0,180000.0,0,0,0,0,-13643,-4663,1,0,1,0,1,2.0,-29.0,2.0
482,1,1,0,0,360000.0,0,1,0,0,-12542,-4357,1,1,1,1,4,2.0,-24.0,2.0
483,1,1,0,0,225000.0,1,1,0,1,-11828,-165,1,0,0,0,7,2.0,-10.0,2.0
484,1,0,1,0,189000.0,2,2,4,0,-21845,365243,1,0,0,0,0,1.0,-7.0,2.0
485,1,0,1,0,270000.0,0,1,1,0,-23369,-3437,1,0,1,0,4,1.0,-5.0,2.0
486,1,1,1,1,184500.0,1,0,0,0,-15921,-1448,1,0,0,0,4,3.0,-10.0,2.0
487,0,1,1,0,270000.0,0,0,1,0,-13805,-1557,1,0,0,0,1,1.0,-7.0,0.0
488,1,0,1,0,103500.0,1,1,2,1,-9088,-2174,1,0,0,0,0,2.0,-43.0,2.0
489,1,0,1,0,112500.0,0,0,0,0,-13217,-98,1,0,1,0,3,2.0,-4.0,2.0
490,0,1,0,0,427500.0,0,1,0,0,-16691,-1565,1,1,0,0,4,2.0,-48.0,2.0
491,0,0,1,1,270000.0,1,0,0,0,-15646,-4614,1,0,0,0,1,3.0,-11.0,2.0
492,1,0,1,0,180000.0,0,0,0,0,-18439,-2758,1,0,0,0,1,2.0,-38.0,2.0
493,1,0,1,0,67500.0,2,0,1,0,-16897,365243,1,0,1,1,0,1.0,-18.0,2.0
494,1,0,1,3,103500.0,0,0,0,0,-12182,-4887,1,1,0,0,0,5.0,-10.0,2.0
495,0,1,0,0,112500.0,0,0,2,0,-10004,-1962,1,0,1,0,0,2.0,-20.0,1.0
496,1,0,0,1,135000.0,0,0,2,0,-10151,-1138,1,0,0,0,1,3.0,-14.0,2.0
497,0,1,0,1,207000.0,3,0,0,1,-15302,-1235,1,0,0,0,0,3.0,-59.0,2.0
498,0,0,1,0,135000.0,0,1,0,0,-15201,-315,1,0,0,1,1,2.0,-6.0,2.0
499,1,0,1,0,225000.0,2,0,0,0,-22523,365243,1,0,1,0,0,2.0,-8.0,0.0
500,1,0,1,0,112500.0,2,0,4,0,-23570,365243,1,0,0,0,0,1.0,-5.0,2.0
501,0,0,1,0,49500.0,2,0,2,0,-22129,365243,1,0,0,0,0,2.0,-1.0,0.0
502,0,0,1,0,108000.0,2,0,0,0,-24365,365243,1,0,0,0,0,2.0,-1.0,1.0
503,1,0,1,3,157500.0,0,1,0,0,-14274,-230,1,0,0,0,7,5.0,-17.0,2.0
504,1,0,1,0,103500.0,1,1,0,0,-18826,-837,1,0,0,0,11,2.0,-5.0,2.0
505,1,1,0,0,270000.0,0,1,0,0,-19963,-1235,1,0,1,0,8,2.0,-18.0,1.0
506,1,0,0,1,180000.0,1,2,0,0,-14687,-7401,1,1,1,0,6,3.0,-6.0,2.0
507,0,0,1,0,112500.0,2,0,0,0,-23096,365243,1,0,0,0,0,2.0,-35.0,1.0
508,1,0,1,0,65250.0,2,0,4,0,-19897,365243,1,0,1,0,0,1.0,-34.0,1.0
509,1,0,1,0,360000.0,2,0,0,0,-22933,365243,1,0,0,0,0,2.0,-12.0,1.0
510,0,1,0,1,202500.0,1,1,0,2,-15542,-888,1,0,0,0,5,3.0,-30.0,2.0
511,1,0,1,0,265500.0,0,0,0,0,-15925,-3335,1,1,1,0,3,2.0,-45.0,2.0
512,1,0,1,0,135000.0,0,0,0,0,-16981,-1478,1,0,1,0,0,2.0,-47.0,2.0
513,1,0,0,1,202500.0,0,1,2,1,-12506,-908,1,0,0,0,6,3.0,-37.0,2.0
514,0,0,0,0,270000.0,0,0,0,1,-11768,-622,1,1,1,0,1,2.0,-40.0,2.0
515,1,0,1,0,112500.0,2,0,4,0,-23018,365243,1,0,0,0,0,1.0,-55.0,2.0
